budget,genres,id,production_countries,release_date,revenue,runtime,title,vote_average,vote_count,main_genre
165000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",10192,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/16/10,752600867,93,Shrek Forever After,6,1959,Comedy
190000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}]",158852,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/19/15,209154322,130,Tomorrowland,6.2,2846,Adventure
165000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",177572,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/24/14,652105443,102,Big Hero 6,7.8,6135,Adventure
165000000,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}]",82690,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/01/12,471222889,108,Wreck-It Ralph,7.1,4570,Family
165000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",5255,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/10/04,305875730,100,The Polar Express,6.4,1474,Adventure
165000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",47933,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/22/16,389681935,120,Independence Day: Resurgence,4.9,2491,Action
165000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",10191,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/05/10,494878759,98,How to Train Your Dragon,7.5,4227,Fantasy
200000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",296,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/02/03,435000000,109,Terminator 3: Rise of the Machines,5.9,2143,Action
170000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",118340,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/30/14,773328629,121,Guardians of the Galaxy,7.9,9742,Action
165000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",157336,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",11/05/14,675120017,169,Interstellar,8.1,10867,Adventure
160000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 12, ""name"": ""Adventure""}]",27205,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/14/10,825532764,148,Inception,8.1,13752,Action
15000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",315011,"[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}]",7/29/16,77000000,120,Shin Godzilla,6.5,143,Action
250000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",49051,"[{""iso_3166_1"": ""NZ"", ""name"": ""New Zealand""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/26/12,1021103568,169,The Hobbit: An Unexpected Journey,7,8297,Adventure
38000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",9799,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/22/01,207283925,106,The Fast and the Furious,6.6,3428,Action
150000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}]",4922,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/24/08,333932083,166,The Curious Case of Benjamin Button,7.3,3292,Fantasy
160000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",49538,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/24/11,353624124,132,X-Men: First Class,7.1,5181,Action
160000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",131634,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/18/15,653428261,137,The Hunger Games: Mockingjay - Part 2,6.6,3984,Action
150000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",27022,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/13/10,215283742,109,The Sorcerer's Apprentice,5.8,1470,Fantasy
160000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",503,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/12/06,181674817,99,Poseidon,5.5,583,Adventure
170000000,"[{""id"": 14, ""name"": ""Fantasy""}]",241259,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/25/16,299370084,113,Alice Through the Looking Glass,6.5,1725,Fantasy
160000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",810,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/17/07,798958165,93,Shrek the Third,6,2278,Fantasy
160000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]",68735,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/25/16,433677183,123,Warcraft,6.3,2268,Action
155000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}]",87101,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/23/15,440603537,126,Terminator Genisys,5.8,3631,Science Fiction
155000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",10140,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/13/10,415686217,113,The Chronicles of Narnia: The Voyage of the Dawn Treader,6.2,1514,Adventure
140000000,"[{""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]",676,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/21/01,449220945,183,Pearl Harbor,6.6,1791,History
150000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}]",1858,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/27/07,709709780,144,Transformers,6.6,4040,Adventure
155000000,"[{""id"": 10752, ""name"": ""War""}, {""id"": 36, ""name"": ""History""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1966,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""NL"", ""name"": ""Netherlands""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/21/04,167298192,175,Alexander,5.6,927,War
150000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 9648, ""name"": ""Mystery""}]",675,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/28/07,938212738,138,Harry Potter and the Order of the Phoenix,7.4,5494,Adventure
150000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}]",674,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/05/05,895921036,157,Harry Potter and the Goblet of Fire,7.5,5608,Adventure
150000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",8960,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/01/08,624029371,92,Hancock,6.2,2961,Fantasy
150000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",6479,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/14/07,585349010,101,I Am Legend,6.9,4853,Drama
150000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",118,"[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/13/05,474968763,115,Charlie and the Chocolate Factory,6.7,3624,Adventure
150000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",2062,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/22/07,623722818,111,Ratatouille,7.5,4369,Animation
150000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",272,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/10/05,374218673,140,Batman Begins,7.5,7359,Action
150000000,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}]",10527,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/30/08,603900354,89,Madagascar: Escape 2 Africa,6.2,1810,Family
150000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",18360,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",5/20/09,413106170,105,Night at the Museum: Battle of the Smithsonian,5.9,1971,Adventure
150000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",2080,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/28/09,373062864,107,X-Men Origins: Wolverine,6.2,4021,Adventure
150000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",605,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""AU"", ""name"": ""Australia""}]",11/05/03,424988211,129,The Matrix Revolutions,6.4,3096,Adventure
150000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]",109445,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/27/13,1274219009,102,Frozen,7.3,5295,Animation
150000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",604,"[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/15/03,738599701,138,The Matrix Reloaded,6.7,3443,Adventure
170000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]",76338,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/29/13,644571402,112,Thor: The Dark World,6.8,4755,Action
150000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",76341,"[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/13/15,378858340,120,Mad Max: Fury Road,7.2,9427,Action
150000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",13448,"[{""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/13/09,356613439,138,Angels & Demons,6.5,2129,Thriller
150000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",10195,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/21/11,449326618,115,Thor,6.6,6525,Adventure
150000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",13053,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/21/08,309979994,98,Bolt,6.3,1750,Animation
150000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",19585,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/21/09,292817841,88,G-Force,5.1,510,Fantasy
150000000,"[{""id"": 12, ""name"": ""Adventure""}]",57165,"[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/27/12,301000000,99,Wrath of the Titans,5.5,1431,Adventure
150000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",62213,"[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/08/12,245527149,113,Dark Shadows,5.7,2320,Comedy
150000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",177677,"[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/23/15,682330139,131,Mission: Impossible - Rogue Nation,7.1,3224,Action
150000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",7978,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/11/10,0,102,The Wolfman,5.5,549,Drama
150000000,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",5559,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/28/07,287594577,91,Bee Movie,5.7,1171,Family
150000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",49444,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/25/11,665692281,91,Kung Fu Panda 2,6.7,1880,Animation
150000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",10196,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/30/10,318502923,103,The Last Airbender,4.7,1151,Action
150000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",956,"[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/03/06,397850012,126,Mission: Impossible III,6.5,2028,Adventure
150000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",117251,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/27/13,205366737,131,White House Down,6.4,1891,Action
150000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",50321,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/09/11,38992758,88,Mars Needs Moms,5.5,199,Adventure
149000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",11619,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/22/06,64459316,85,Flushed Away,6,874,Adventure
150000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",266647,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/24/15,128388320,111,Pan,5.9,954,Adventure
145000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]",82703,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/07/14,272912430,92,Mr. Peabody & Sherman,6.7,843,Animation
175000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",652,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""MT"", ""name"": ""Malta""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",5/13/04,497409852,163,Troy,6.9,2759,Adventure
145000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",80321,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/06/12,746921274,93,Madagascar 3: Europe's Most Wanted,6.4,1808,Animation
140000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",36669,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/17/02,431971116,133,Die Another Day,5.8,1092,Adventure
