title,id,genre,release_date,budget,revenue,vote_average
Close Encounters of the Third Kind,840,Science Fiction,1977,20000000,303788635,7.2
Pulse,9682,Horror,2006,38000000,29907685,5.0
Beverly Hills Cop II,96,Action,1987,20000000,299965036,6.1
Bringing Down the House,10678,Comedy,2003,20000000,132675402,5.4
The Silence of the Lambs,274,Crime,1991,19000000,272742922,8.1
Wayne's World,8872,Music,1992,20000000,121697323,6.5
Jackass 3D,16290,Comedy,2010,20000000,117224271,6.4
Jaws 2,579,Horror,1978,20000000,187884007,5.9
Beverly Hills Chihuahua,14405,Adventure,2008,20000000,149281606,4.9
The Conjuring,138843,Horror,2013,13000000,318000141,7.4
Are We There Yet?,11637,Adventure,2005,32000000,97918663,5.2
Tammy,226486,Comedy,2014,20000000,100525432,5.0
School of Rock,1584,Comedy,2003,35000000,131282949,6.7
Mortal Kombat,9312,Action,1995,18000000,122195920,5.4
White Chicks,12153,Comedy,2004,37000000,113086475,6.3
The Descendants,65057,Comedy,2011,20000000,177243185,6.7
12 Years a Slave,76203,Drama,2013,20000000,187000000,7.9
Drumline,13497,Drama,2002,20000000,57588485,6.2
Why Did I Get Married Too?,35688,Comedy,2010,20000000,60072596,6.1
Edward Scissorhands,162,Fantasy,1990,20000000,53000000,7.5
Me Before You,296096,Drama,2016,20000000,207945075,7.6
The French Connection,1051,Action,1971,1800000,41158757,7.4
Bad Moms,376659,Comedy,2016,20000000,183936074,6.3
Date Movie,10073,Comedy,2006,20000000,48548426,3.6
Return to Never Land,16690,Adventure,2002,20000000,109862682,6.1
Selma,273895,History,2014,20000000,66787908,7.4
The Jungle Book 2,14873,Family,2003,20000000,135680000,5.6
Boogeyman,8968,Thriller,2005,20000000,67192859,4.6
Premonition,9963,Thriller,2007,20000000,84146832,5.8
The Tigger Movie,15655,Animation,2000,30000000,45554533,6.3
Orphan,21208,Horror,2009,20000000,41596251,6.7
Max,272878,Adventure,2015,20000000,43967255,6.8
Epic Movie,9760,Action,2007,20000000,86865564,3.2
Spotlight,314365,Drama,2015,20000000,88346473,7.8
Lakeview Terrace,13279,Drama,2008,20000000,27640028,5.9
The Grudge 2,1975,Horror,2006,20000000,39143839,5.2
How Stella Got Her Groove Back,33644,Comedy,1998,20000000,37672350,6.0
Man of the Year,9895,Comedy,2006,20000000,41237648,5.8
The Black Hole,9570,Adventure,1979,20000000,35841901,6.1
The American,27579,Crime,2010,20000000,65464324,5.8
Selena,16052,Drama,1997,20000000,60000000,7.0
Vampires Suck,40264,Horror,2010,20000000,80547866,4.2
Babel,1164,Drama,2006,25000000,135330182,6.9
This Is Where I Leave You,239678,Drama,2014,19800000,41296320,6.5
Doubt,14359,Drama,2008,20000000,50907234,7.0
Team America: World Police,3989,Music,2004,32000000,50907422,6.6
Texas Chainsaw 3D,76617,Horror,2013,20000000,47241945,5.3
Scary Movie 5,4258,Comedy,2013,20000000,78378744,4.6
Paint Your Wagon,20391,Drama,1969,20000000,31678778,6.2
Milk,10139,History,2008,20000000,54586584,7.1
Risen,335778,Action,2016,20000000,46069568,5.7
Ghost Ship,9645,Horror,2002,35000000,68349884,5.3
A Very Harold & Kumar Christmas,55465,Comedy,2011,19000000,35387212,6.0
Wild Things,617,Crime,1998,20000000,67200000,6.3
The Debt,48289,Drama,2010,20000000,45636368,6.3
High Fidelity,243,Comedy,2000,30000000,47126295,7.0
The Bank Job,8848,Thriller,2008,20000000,64822796,6.6
Eternal Sunshine of the Spotless Mind,38,Science Fiction,2004,20000000,72258126,7.9
You Again,38303,Comedy,2010,20000000,32005248,6.0
Street Kings,1266,Action,2008,20000000,65569869,6.3
The World's End,107985,Comedy,2013,20000000,46089287,6.7
Daybreakers,19901,Fantasy,2009,20000000,51416464,6.0
She's Out of My League,34016,Comedy,2010,20000000,49779728,5.9
Monte Carlo,59860,Adventure,2011,20000000,17425000,6.0
Stay Alive,10069,Horror,2006,9000000,27105095,5.3
Alpha and Omega,12819,Family,2010,20000000,39300000,5.3
The Covenant,9954,Action,2006,20000000,37597471,5.2
Shorts,25132,Comedy,2009,40000000,28972508,5.1
To Die For,577,Fantasy,1995,20000000,21284514,6.7
Nerve,328387,Mystery,2016,20000000,83707310,7.1
Appaloosa,12690,Drama,2008,20000000,20211394,6.3
Psycho,539,Drama,1960,806948,32000000,8.2
My Best Friend's Girl,13596,Romance,2008,20000000,36620508,5.4
Endless Love,226857,Drama,2014,20000000,34077920,6.7
Under the Rainbow,47941,Comedy,1981,20000000,2297493,4.9
Ladyhawke,526,Adventure,1985,20000000,18432000,6.8
Simon Birch,22796,Comedy,1998,20000000,18253415,6.5
Reign Over Me,2355,Drama,2007,20000000,22222308,7.1
Into the Wild,5915,Adventure,2007,15000000,56255142,7.8
School for Scoundrels,9842,Comedy,2006,20000000,17807569,5.6
Silent Hill: Revelation 3D,61012,Thriller,2012,20000000,52302796,5.0
From Dusk Till Dawn,755,Horror,1996,19000000,25836616,6.9
Kung Fu Hustle,9470,Action,2004,20000000,100914445,7.2
The Kite Runner,7979,Drama,2007,20000000,73276047,7.3
21 Grams,470,Drama,2003,20000000,60427839,7.2
Paparazzi,15644,Action,2004,20000000,16605763,5.8
A Guy Thing,9582,Comedy,2003,20000000,17432163,5.3
Capitalism: A Love Story,22074,Documentary,2009,20000000,17436509,7.0
The Greatest Story Ever Told,2428,Drama,1965,20000000,15473333,6.5
Secret in Their Eyes,290751,Crime,2015,19500000,34854990,6.2
Disaster Movie,13805,Action,2008,25000000,14109284,3.0
Armored,4597,Action,2009,20000000,22942221,5.5
The Man Who Knew Too Little,9414,Comedy,1997,20000000,13801755,6.5
What's Your Number?,63492,Comedy,2011,20000000,30426096,6.2
Lockout,81796,Action,2012,20000000,32204030,5.8
Crank: High Voltage,15092,Action,2009,20000000,34560577,5.9
One Night with the King,15005,Drama,2006,20000000,13391174,6.1
The Quiet American,8198,Drama,2002,30000000,27674124,6.4
The Weather Man,6963,Comedy,2005,20000000,12482775,6.0
Undisputed,15070,Action,2002,20000000,12398628,6.1
12 Rounds,17134,Action,2009,20000000,17280326,5.7
Let Me In,41402,Drama,2010,20000000,24145613,6.7
Triple 9,146198,Action,2016,20000000,12639297,5.6
Deconstructing Harry,2639,Comedy,1997,20000000,10686841,7.3
Burnt,295964,Drama,2015,20000000,36606743,6.3
Death Sentence,11835,Action,2007,20000000,16974459,6.5
Code Name: The Cleaner,14396,Action,2007,20000000,10337477,4.7
Connie and Carla,15673,Comedy,2004,20000000,11341016,6.4
Sweet Charity,42618,Comedy,1969,8000000,20000000,6.5
Inherent Vice,171274,Comedy,2014,20000000,11110975,6.5
Battle of the Year,109417,Music,2013,20000000,16549477,5.9
An American Carol,13948,Comedy,2008,20000000,7000000,4.1
Machete Kills,106747,Action,2013,12000000,15008161,5.3
Little Boy,256962,Comedy,2015,20000000,6420319,7.0
A Dangerous Method,48231,Drama,2011,15000000,27462041,6.2
A Scanner Darkly,3509,Animation,2006,8700000,7659918,6.8
Alone in the Dark,12142,Action,2005,20000000,10442808,3.1
Bandslam,23367,Comedy,2009,20000000,5210988,5.4
A Most Violent Year,241239,Crime,2014,20000000,12007070,6.5
I'm Not There.,3902,Drama,2007,20000000,4001121,6.6
The Cold Light of Day,77948,Action,2012,20000000,16863583,4.8
The Brothers Bloom,21755,Adventure,2008,20000000,5530764,6.8
Princess Mononoke,128,Adventure,1997,26500000,159375308,8.2
The Proposition,16608,Action,2005,2000000,5048693,7.1
Marci X,32316,Comedy,2003,20000000,1675706,3.3
Equilibrium,7299,Action,2002,20000000,5359645,6.9
The Children of Huang Shi,13405,Drama,2008,40000000,7400000,6.5
By the Sea,314385,Drama,2015,10000000,3727746,5.4
Rapa Nui,10448,Adventure,1994,20000000,305070,6.2
Dylan Dog: Dead of Night,43935,Action,2011,20000000,4634062,4.5
The Tempest,44638,Drama,2010,20000000,346594,6.0
The Frozen Ground,199373,Thriller,2013,27220000,5496951,6.1
Dances with Wolves,581,Adventure,1990,22000000,424208848,7.6
Bad Teacher,52449,Comedy,2011,20000000,216197492,5.4
Sea of Love,12150,Drama,1989,19000000,110879513,6.7
A Cinderella Story,11247,Comedy,2004,19000000,70067909,6.1
Scream,4232,Crime,1996,14000000,173046663,7.0
The Shining,694,Horror,1980,19000000,44017374,8.1
Back to the Future,105,Adventure,1985,19000000,381109762,8.0
House on Haunted Hill,11377,Horror,1999,19000000,40846082,5.5
The Switch,41210,Comedy,2010,19000000,49830607,5.9
Just Married,12090,Comedy,2003,18000000,101564935,5.3
The Devil's Double,62630,Drama,2011,19100000,5728213,6.5
The Crazies,29427,Mystery,2010,20000000,54956140,6.2
Spirited Away,129,Fantasy,2001,15000000,274925095,8.3
The Bounty,2669,Action,1984,25000000,8613462,6.5
Sex Drive,13523,Comedy,2008,19000000,18755936,6.0
Leap Year,25195,Romance,2010,19000000,29922472,6.4
The Fall of the Roman Empire,17277,Drama,1964,19000000,4750000,6.0
Take Me Home Tonight,50725,Comedy,2011,19000000,6928068,6.2
The Nutcracker,73191,Family,1993,19000000,2119994,5.6
The Amityville Horror,10065,Horror,2005,19000000,108047131,6.0
Adaptation.,2757,Comedy,2002,19000000,32801173,7.3
Land of the Dead,11683,Horror,2005,15000000,46770602,6.0
Fear and Loathing in Las Vegas,1878,Adventure,1998,18500000,10680275,7.2
The Invention of Lying,23082,Comedy,2009,18500000,31912793,6.0
Neighbors,195589,Comedy,2014,18000000,268157400,6.2
The Mask,854,Romance,1994,23000000,351583407,6.6
Big,2280,Fantasy,1988,18000000,151668774,6.9
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,496,Comedy,2006,18000000,261572744,6.5
Legally Blonde,8835,Comedy,2001,18000000,141774679,6.1
Star Trek III: The Search for Spock,157,Science Fiction,1984,18000000,87000000,6.4
The Exorcism of Emily Rose,8643,Crime,2005,19000000,144216468,6.3
Deuce Bigalow: Male Gigolo,10402,Comedy,1999,17000000,65535067,5.5
Left Behind,218043,Thriller,2014,16000000,19682924,3.7
Barbershop 2:  Back in Business,21301,Comedy,2004,18000000,65070412,5.6
Bad Santa,10147,Drama,2003,23000000,76488889,6.5
Austin Powers: International Man of Mystery,816,Science Fiction,1997,16500000,67683989,6.5
My Big Fat Greek Wedding 2,302688,Romance,2016,18000000,88923251,5.5
Diary of a Wimpy Kid: Rodrick Rules,60307,Family,2011,21000000,72417394,6.3
Predator,106,Science Fiction,1987,18000000,98235548,7.3
Amadeus,279,Drama,1984,18000000,51973029,7.8
Mean Girls,10625,Comedy,2004,17000000,129042871,6.9
Gosford Park,5279,Drama,2001,19800000,87754044,6.8
Peggy Sue Got Married,10013,Comedy,1986,18000000,41382841,5.9
Birdman,194662,Drama,2014,18000000,103215094,7.4
Blue Jasmine,160588,Comedy,2013,18000000,99206215,7.0
United 93,9829,Drama,2006,15000000,76286096,6.9
Honey,10028,Romance,2003,18000000,62646763,6.0
The Fog,790,Horror,1980,1000000,21378361,6.4
Soul Surfer,43959,Action,2011,18000000,47088990,6.9
Catch-22,10364,War,1970,18000000,24911670,6.7
Conan the Destroyer,9610,Adventure,1984,18000000,100000000,5.8
Raging Bull,1578,Drama,1980,18000000,23000000,7.7
Love Happens,25643,Drama,2009,18000000,36133014,5.6
127 Hours,44115,Adventure,2010,18000000,35692920,7.0
Center Stage,10560,Drama,2000,18000000,17200925,6.8
Love the Coopers,333348,Comedy,2015,17000000,24000000,5.4
Catch That Kid,20483,Family,2004,18000000,16702864,4.9
Steve Jobs,321697,Drama,2015,30000000,34441873,6.8
The Legend of the Lone Ranger,38665,Action,1981,18000000,2945600,3.7
The Tailor of Panama,2575,Drama,2001,21000000,28008462,6.2
Blow Out,11644,Drama,1981,18000000,12000000,7.3
Getaway,146227,Action,2013,18000000,10501938,4.9
The Ice Storm,68924,Drama,1997,18000000,8038061,6.9
And So It Goes,253235,Comedy,2014,18000000,25312387,5.7
Nine 1/2 Weeks,10068,Drama,1986,17000000,6735922,5.8
Dragonslayer,848,Fantasy,1981,18000000,14110013,6.5
Ed Wood,522,Comedy,1994,18000000,5887457,7.3
Labor Day,130150,Drama,2013,18000000,20275812,6.7
Mongol: The Rise of Genghis Khan,12246,History,2007,18000000,26527510,6.5
RockNRolla,13809,Action,2008,18000000,25739015,6.9
Mao's Last Dancer,33870,Drama,2009,25000000,20719451,6.8
Midnight Special,245703,Adventure,2016,18000000,6212282,6.2
The Railway Man,127560,Drama,2013,18000000,22309223,6.7
The Wraith,10017,Romance,1986,2700000,3500000,5.9
Salton Sea,11468,Drama,2002,18000000,676698,7.0
Metallica: Through the Never,193613,Music,2013,18000000,7972967,6.7
The Informers,17436,Drama,2008,18000000,382174,4.4
Carlos,43434,Crime,2010,18000000,871279,6.7
Day of the Dead,8408,Horror,1985,3500000,34000000,6.9
Renaissance,9389,Action,2006,18000000,1831348,6.7
Red Sonja,9626,Adventure,1985,17900000,6948633,5.0
Red Lights,75638,Thriller,2012,14000000,13551174,6.0
Superbad,8363,Comedy,2007,20000000,121463226,7.0
Step Up 2: The Streets,8328,Music,2008,23000000,150816700,6.5
Hoodwinked!,10982,Animation,2005,15000000,51053787,5.9
Hotel Rwanda,205,Drama,2004,17500000,38000000,7.5
Hitman,1620,Action,2007,24000000,99965753,5.9
Black Nativity,175541,Drama,2013,17500000,7018189,5.8
The Prince,241254,Thriller,2014,18000000,266586800,4.6
Aliens,679,Horror,1986,18500000,183316455,7.7
My Fair Lady,11113,Drama,1964,17000000,72070731,7.4
I Know What You Did Last Summer,3597,Horror,1997,17000000,125586134,5.6
Let's Be Cops,193893,Comedy,2014,17000000,136621271,6.4
Sideways,9675,Comedy,2004,16000000,109502303,6.9
Beerfest,9988,Comedy,2006,17500000,19179969,5.8
Halloween,948,Horror,1978,300000,70000000,7.4
The Best Man Holiday,146304,Comedy,2013,17000000,71625195,6.7
Smokin' Aces,7516,Action,2006,17000000,57103895,6.4
Saw: The Final Chapter,41439,Horror,2010,20000000,136150434,5.8
A Night at the Roxbury,9429,Comedy,1998,17000000,30331165,5.9
Beastly,38117,Drama,2011,17000000,43165571,6.0
The Hills Have Eyes,9792,Horror,2006,15000000,69623713,6.1
ATL,13960,Drama,2006,20000000,21170563,6.0
Pitch Perfect,114150,Comedy,2012,17000000,115350426,7.3
Summer Catch,26602,Drama,2001,34000000,19693891,4.8
Brooklyn's Finest,26390,Crime,2009,17000000,29536299,6.2
55 Days at Peking,27759,Action,1963,17000000,10000000,6.3
Evil Dead,109428,Horror,2013,17000000,97542952,6.4
My Life in Ruins,23049,Comedy,2009,17000000,20455276,5.6
American Dreamz,9310,Comedy,2006,17000000,7314027,4.9
Superman IV: The Quest for Peace,11411,Action,1987,17000000,19300000,4.1
Running Scared,7304,Action,2006,17000000,9500000,7.0
The Illusionist,1491,Fantasy,2006,40000000,86915017,7.1
Roar,2989,Adventure,1981,17000000,2000000,5.6
Veronica Guerin,10629,Drama,2003,17000000,1569918,6.8
Escobar: Paradise Lost,255343,Thriller,2014,17000000,3758328,6.1
Southland Tales,4723,Action,2006,17000000,374743,5.2
Damnation Alley,25763,Action,1977,17000000,8720000,5.0
The Apparition,79694,Horror,2012,17000000,9627492,4.5
Fur: An Imaginary Portrait of Diane Arbus,18615,Drama,2006,16800000,2281089,5.8
Wall Street,10673,Crime,1987,15000000,43848069,7.0
Sense and Sensibility,4584,Drama,1995,16500000,135000000,7.2
Becoming Jane,2977,Drama,2007,16500000,37311672,6.9
Sydney White,10760,Comedy,2007,16500000,13620075,6.0
House of Sand and Fog,11093,Drama,2003,16500000,16942795,7.0
Dead Poets Society,207,Drama,1989,16400000,235860116,8.1
Dumb and Dumber,8467,Comedy,1994,16000000,247275374,6.5
When Harry Met Sally...,639,Comedy,1989,16000000,92823546,7.3
The Verdict,24226,Drama,1982,16000000,53977250,7.4
Road Trip,9285,Comedy,2000,16000000,119754278,5.9
The Artist,74643,Drama,2011,15000000,133432856,7.3
The Unborn,13788,Horror,2009,16000000,76514050,4.8
Moonrise Kingdom,83666,Comedy,2012,16000000,68263166,7.6
The Young Messiah,318850,Drama,2016,18500000,6490401,6.4
Pan's Labyrinth,1417,Fantasy,2006,19000000,83258226,7.6
Baby Boy,16161,Crime,2001,16000000,29381649,7.4
The Roommate,49950,Thriller,2011,16000000,40492759,5.3
Joe Dirt,10956,Mystery,2001,17700000,30987695,5.5
Double Impact,9594,Thriller,1991,15000000,30102717,5.3
Hot Fuzz,4638,Crime,2007,12000000,80573774,7.4
The Women,13972,Comedy,2008,16000000,50007546,4.6
Vicky Cristina Barcelona,5038,Drama,2008,15000000,96408652,6.7
Boys and Girls,10571,Comedy,2000,16000000,20627372,5.4
Jennifer's Body,19994,Comedy,2009,16000000,31556061,5.3
Drowning Mona,25166,Comedy,2000,16000000,15427192,5.4
My Stepmother is an Alien,12120,Comedy,1988,20000000,13854000,5.3
Philadelphia,9800,Drama,1993,26000000,206678440,7.6
The Thirteenth Floor,1090,Thriller,1999,16000000,18564088,6.8
Detroit Rock City,9781,Comedy,1999,6500000,4217115,6.7
Highlander,8009,Adventure,1986,16000000,5900000,6.8
Things We Lost in the Fire,3877,Drama,2007,16000000,2849142,6.7
Steel,8854,Science Fiction,1997,16000000,1686429,4.3
The Immigrant,152599,Drama,2013,16000000,5867686,6.2
Trance,68727,Thriller,2013,20000000,24261569,6.5
Soul Plane,12657,Romance,2004,16000000,14822346,4.7
Welcome to the Sticks,8265,Comedy,2008,11000000,53191886,6.8
Enter the Void,34647,Fantasy,2009,13000000,754249,7.2
Hachi: A Dog's Tale,28178,Drama,2009,16000000,47801389,7.7
The Homesman,264656,Western,2014,16000000,3442853,6.4
Slow Burn,18777,Mystery,2005,15500000,1237615,5.5
Beverly Hills Cop,90,Action,1984,15000000,316360478,6.8
Home Alone,771,Comedy,1990,18000000,476684675,7.1
Tootsie,9576,Comedy,1982,21000000,177200000,6.9
Top Gun,744,Action,1986,15000000,356830601,6.7
"Crouching Tiger, Hidden Dragon",146,Adventure,2000,17000000,213525736,7.2
American Beauty,14,Drama,1999,15000000,356296601,7.9
The King's Speech,45269,Drama,2010,15000000,414211549,7.6
Twins,9493,Comedy,1988,15000000,216614388,5.7
The Yellow Handkerchief,22556,Drama,2008,15000000,317000,6.4
The Color Purple,873,Drama,1985,15000000,146292009,7.7
Tidal Wave,33196,Action,2009,16000000,11301649,6.5
The Imitation Game,205596,History,2014,14000000,233555708,8.0
Coal Miner's Daughter,16769,Drama,1980,15000000,67182787,7.2
Diary of a Wimpy Kid,33217,Comedy,2010,15000000,75700498,5.9
Mama,132232,Horror,2013,15000000,146497771,6.0
National Lampoon's Vacation,11153,Comedy,1983,15000000,61399552,7.1
Bad Grandpa,208134,Comedy,2013,15000000,151831537,6.0
The Queen,1165,Drama,2006,15000000,123384128,6.8
Beetlejuice,4011,Fantasy,1988,15000000,73326666,7.1
Why Did I Get Married?,17202,Comedy,2007,15000000,55184721,6.1
The Woman in Black,65086,Drama,2012,17000000,127730736,6.1
When a Stranger Calls,10053,Horror,2006,15000000,66966987,5.4
Big Fat Liar,11870,Comedy,2002,15000000,52970014,5.6
The Deer Hunter,11778,Drama,1978,15000000,50000000,7.8
Wag the Dog,586,Comedy,1997,15000000,64256513,6.7
The Lizzie McGuire Movie,18736,Family,2003,17000000,55534455,5.7
Snitch,134411,Thriller,2013,35000000,42930462,5.8
Krampus,287903,Horror,2015,15000000,61548707,5.9
The Faculty,9276,Horror,1998,15000000,40283321,6.2
Cop Land,2142,Action,1997,15000000,44862187,6.6
Not Another Teen Movie,11397,Comedy,2001,16000000,66468332,5.5
End of Watch,77016,Crime,2012,7000000,48126384,7.2
The Skulls,11478,Crime,2000,15000000,35007180,5.8
The Theory of Everything,266856,Drama,2014,15000000,123726688,7.8
Where the Heart Is,10564,Comedy,2000,15000000,33771174,6.9
Lawrence of Arabia,947,Adventure,1962,15000000,69995385,7.8
Halloween II,24150,Horror,2009,15000000,39421467,5.1
Wild,228970,Drama,2014,15000000,52501541,7.0
The Last House on the Left,18405,Crime,2009,15000000,32721635,6.2
The Wedding Date,6961,Comedy,2005,15000000,47175038,6.2
Halloween: Resurrection,11442,Horror,2002,13000000,37664855,4.5
The Princess Bride,2493,Adventure,1987,16000000,30857814,7.6
The Great Debaters,14047,Drama,2007,15000000,30226144,6.9
Drive,64690,Drama,2011,15000000,78054825,7.4
Confessions of a Teenage Drama Queen,11132,Comedy,2004,15000000,29331068,5.1
The Object of My Affection,17127,Comedy,1998,15000000,46905889,5.6
28 Weeks Later,1562,Horror,2007,15000000,64238440,6.5
When the Game Stands Tall,232679,Drama,2014,15000000,30127963,6.3
Because of Winn-Dixie,17880,Comedy,2005,14000000,32645546,6.1
Love & Basketball,14736,Action,2000,20000000,27728118,7.4
All About Steve,23706,Comedy,2009,15000000,40105542,4.7
The Craft,9100,Drama,1996,15000000,24769466,6.3
Match Point,116,Drama,2005,15000000,85306374,7.3
The Remains of the Day,1245,Drama,1993,11500000,23237911,7.5
Boogie Nights,4995,Drama,1997,15000000,43101594,7.5
Flicka,14012,Drama,2006,15000000,21000000,6.1
Urban Legends: Final Cut,12212,Horror,2000,14000000,38574362,4.4
The Marine,8975,Action,2006,20000000,22165608,5.0
Keanu,342521,Action,2016,15000000,20566327,6.0
Country Strong,45272,Drama,2010,15000000,20529194,5.9
Disturbing Behavior,9424,Mystery,1998,15000000,17507368,5.5
The Place Beyond the Pines,97367,Drama,2013,15000000,35485608,6.8
The November Man,254904,Crime,2014,15000000,32556119,6.0
The Hurt Locker,12162,Drama,2008,15000000,42000000,7.2
Firestarter,11495,Fantasy,1984,15000000,17080167,5.9
Killing Them Softly,64689,Crime,2012,15000000,37930465,5.8
A Most Wanted Man,157849,Thriller,2014,15000000,31554855,6.5
U2 3D,37003,Music,2007,15000000,22730842,6.7
Highlander: Endgame,12211,Action,2000,25000000,15843608,4.4
One Day,51828,Drama,2011,15000000,59389433,7.0
Whip It,22798,Drama,2009,15000000,16633035,6.7
Knockaround Guys,7501,Crime,2001,15000000,12000000,5.9
The Man with the Iron Fists,97430,Action,2012,15000000,15608545,5.2
Home Fries,12257,Drama,1998,15000000,10443316,4.8
Raise Your Voice,14024,Music,2004,15000000,14867514,6.0
The Big Lebowski,115,Comedy,1998,15000000,46189568,7.8
Black Snake Moan,7874,Drama,2006,15000000,10903846,6.6
Dark Blue,4911,Action,2002,15000000,9237470,6.5
A Mighty Heart,1988,Drama,2007,16000000,18928871,6.7
Whatever It Takes,16222,Drama,2000,15000000,9902115,5.0
Boat Trip,9557,Comedy,2002,20000000,8586376,4.7
In Bruges,8321,Comedy,2008,15000000,34533783,7.4
The Rocker,10186,Comedy,2008,15000000,8762890,5.6
Post Grad,25704,Comedy,2009,15000000,6405245,5.0
Promised Land,133694,Drama,2012,15000000,8138788,6.0
Whatever Works,19265,Comedy,2009,15000000,35097815,6.8
The In Crowd,36047,Thriller,2000,15000000,5217498,4.7
The Three Burials of Melquiades Estrada,8053,Adventure,2005,15000000,12036149,7.0
Kiss Kiss Bang Bang,5236,Action,2005,15000000,15785148,7.2
Idle Hands,6552,Thriller,1999,25000000,4152230,6.1
Mulholland Drive,1018,Thriller,2001,15000000,20117339,7.6
Never Let Me Go,42188,Drama,2010,15000000,9455232,6.8
Transsiberian,6687,Thriller,2008,15000000,5926410,6.5
Funny Games,8461,Horror,2007,15000000,7938872,6.3
Metropolis,19,Drama,1927,92620000,650422,8.0
District B13,10045,Action,2004,12000000,9584131,6.5
Things to Do in Denver When You're Dead,400,Drama,1995,8000000,529766,6.7
The Assassin,253450,Action,2015,15000000,632542,6.6
Ong Bak 2,16353,Adventure,2008,8500000,8936663,6.0
Centurion,23759,Adventure,2010,12000000,6814789,5.9
Silent Trigger,24206,Drama,1996,15000000,76382,5.0
The Midnight Meat Train,10185,Mystery,2008,15000000,3533227,6.0
Khumba,172391,Animation,2013,20000000,27187375,5.8
Groundhog Day,137,Romance,1993,14600000,70906973,7.4
Magic Mike XXL,264999,Comedy,2015,14800000,122513057,6.3
Romeo + Juliet,454,Drama,1996,14500000,147298761,6.7
Sarah's Key,53457,Drama,2010,10000000,17511906,7.2
Unforgiven,33,Western,1992,14000000,159157447,7.7
Manderlay,1951,Drama,2005,14200000,674918,6.9
Slumdog Millionaire,12405,Drama,2008,15000000,377910544,7.6
Fatal Attraction,10998,Drama,1987,14000000,320145693,6.6
Pretty Woman,114,Romance,1990,14000000,463000000,7.0
Born on the Fourth of July,2604,Drama,1989,14000000,161001698,6.7
Cool Runnings,864,Comedy,1993,14000000,154864401,6.8
My Bloody Valentine,14435,Mystery,2009,15000000,100734718,5.3
Stomp the Yard,1931,Drama,2007,13000000,75511123,6.1
The Spy Who Loved Me,691,Adventure,1977,14000000,185438673,6.6
Urban Legend,9877,Horror,1998,14000000,72527595,5.6
White Fang,12227,Action,1991,14000000,34793160,6.5
The Iron Lady,71688,History,2011,13000000,114956699,6.2
Poetic Justice,8291,Drama,1993,14000000,27515786,6.9
All About the Benjamins,13950,Action,2002,14000000,25482931,5.8
Vampire in Brooklyn,12158,Comedy,1995,14000000,19800000,4.5
Exorcist II: The Heretic,11586,Horror,1977,14000000,30749142,4.5
A Perfect Getaway,12403,Thriller,2009,14000000,22852638,6.2
Our Family Wedding,34563,Comedy,2010,14000000,21409028,5.7
Tea with Mussolini,10368,Comedy,1999,12000000,21001563,5.8
I Think I Love My Wife,14434,Comedy,2007,11000000,13196245,5.0
Jason X,11470,Horror,2001,11000000,16951798,4.5
Head Over Heels,24940,Comedy,2001,14000000,10424470,5.3
Fun Size,82679,Comedy,2012,14000000,11417362,5.5
The Diving Bell and the Butterfly,2013,Drama,2007,14000000,19777647,7.4
Little Children,1440,Romance,2006,26000000,14821658,6.9
Gossip,18041,Drama,2000,14000000,5108820,5.5
Jefferson in Paris,87729,Drama,1995,14000000,2474000,5.2
Flipped,43949,Romance,2010,14000000,1755212,7.4
Brokeback Mountain,142,Drama,2005,14000000,178043761,7.5
Far from Heaven,10712,Drama,2002,13500000,29027914,6.9
Hot Tub Time Machine 2,243938,Comedy,2015,14000000,12314651,5.0
Quills,10876,Drama,2000,13500000,7060876,6.8
Seven Psychopaths,86838,Comedy,2012,15000000,19422261,6.7
Downfall,613,Drama,2004,18339750,92180910,7.7
The Sea Inside,1913,Drama,2004,12806000,38535221,7.2
Under the Skin,97370,Thriller,2014,13300000,5380251,6.0
"Good Morning, Vietnam",801,Comedy,1987,13000000,123922370,7.1
The Last Godfather,70829,Action,2010,13400000,16700000,4.7
Justin Bieber: Never Say Never,54518,Documentary,2011,13000000,98441954,4.8
Black Swan,44214,Drama,2010,13000000,327803731,7.3
The Godfather: Part II,240,Drama,1974,13000000,47542841,8.3
Save the Last Dance,9816,Drama,2001,13000000,91038276,6.3
A Nightmare on Elm Street 4: The Dream Master,10131,Horror,1988,7000000,72500000,5.8
Miracles from Heaven,339984,Drama,2016,16000000,77000000,6.7
"Dude, Where’s My Car?",8859,Comedy,2000,13000000,73180723,5.2
Young Guns,11967,Crime,1988,13000000,44726644,6.6
St. Vincent,239563,Comedy,2014,13000000,54837234,7.1
About Last Night,222899,Comedy,2014,12500000,49002684,6.0
10 Things I Hate About You,4951,Comedy,1999,16000000,53478166,7.3
The Shallows,332567,Horror,2016,17000000,119100758,6.2
The Butterfly Effect,1954,Science Fiction,2004,13000000,96060858,7.3
Baby Geniuses,22345,Science Fiction,1999,12000000,36450736,3.3
The Big Hit,9448,Action,1998,13000000,27007143,6.1
Child's Play 2,11186,Drama,1990,13000000,35763605,5.8
No Good Deed,136835,Crime,2014,13200000,53830415,5.6
The Mist,5876,Science Fiction,2007,18000000,57096190,6.7
Ex Machina,264660,Drama,2015,15000000,36869414,7.6
Being John Malkovich,492,Fantasy,1999,13000000,22863596,7.3
